5264.3 -7.4901 952.97 -74.52 0.46888 -0.40402 -0.78544 -0.87016 -0.058709 -0.48926 0.15156 0.91286 -0.37909
5274.3 -7.3961 952.72 -74.406 0.4694 -0.4044 -0.78494 -0.86966 -0.057879 -0.49024 0.15282 0.91275 -0.37886
5284.3 -8.4597 954.18 -74.629 0.46248 -0.40208 -0.79022 -0.87458 -0.06044 -0.4811 0.14568 0.91361 -0.3796
5294.3 -8.7598 954.34 -74.577 0.46152 -0.40132 -0.79117 -0.87527 -0.060629 -0.47982 0.1446 0.91393 -0.37925
5304.3 -7.4747 952.69 -74.389 0.46938 -0.40518 -0.78454 -0.86964 -0.058175 -0.49025 0.153 0.91238 -0.37967
5314.3 -8.6083 954.06 -74.577 0.46229 -0.4029 -0.78991 -0.87459 -0.060304 -0.48109 0.1462 0.91325 -0.38026
5324.3 -7.4414 952.79 -74.41 0.46999 -0.40651 -0.78349 -0.86932 -0.059351 -0.49068 0.15297 0.91172 -0.38128
5334.3 -7.5529 952.58 -74.363 0.46992 -0.4067 -0.78344 -0.86924 -0.058718 -0.4909 0.15365 0.91167 -0.38111
5344.3 -7.5409 952.49 -74.321 0.47039 -0.40732 -0.78283 -0.86886 -0.058643 -0.49158 0.15432 0.9114 -0.38149
5354.3 -8.7641 954.07 -74.555 0.46296 -0.40463 -0.78863 -0.87422 -0.061608 -0.4816 0.14628 0.9124 -0.38226
5364.3 -7.5994 952.58 -74.352 0.47037 -0.40828 -0.78234 -0.86892 -0.059563 -0.49135 0.15401 0.91091 -0.38278
5374.3 -7.612 952.59 -74.342 0.47066 -0.40867 -0.78196 -0.86874 -0.059804 -0.49164 0.15415 0.91072 -0.38318
5384.3 -7.6688 952.49 -74.335 0.47074 -0.40907 -0.78171 -0.8686 -0.059465 -0.49194 0.15475 0.91056 -0.38331
5394.3 -9.5491 954.85 -74.644 0.45963 -0.40434 -0.79073 -0.8766 -0.063665 -0.47698 0.14252 0.91239 -0.38371
5404.2 -8.9174 954.02 -74.536 0.4633 -0.40679 -0.78733 -0.87388 -0.062035 -0.48218 0.1473 0.91141 -0.38422
5414.2 -8.9558 954.03 -74.565 0.46326 -0.40716 -0.78715 -0.87389 -0.062178 -0.48214 0.14737 0.91124 -0.38462
5424.2 -9.2118 954.36 -74.598 0.46197 -0.40684 -0.78808 -0.8748 -0.062751 -0.48041 0.146 0.91134 -0.38489
5434.2 -7.7906 952.5 -74.292 0.47018 -0.41115 -0.78095 -0.86861 -0.058785 -0.492 0.15638 0.90967 -0.38477
5444.2 -7.8145 952.63 -74.325 0.47002 -0.41128 -0.78098 -0.86877 -0.059226 -0.49166 0.15596 0.90958 -0.38515
5454.2 -9.2328 954.32 -74.55 0.46214 -0.40739 -0.78769 -0.87453 -0.062111 -0.48097 0.14702 0.91114 -0.38498
5464.2 -7.8182 952.61 -74.293 0.46948 -0.41161 -0.78113 -0.86892 -0.058371 -0.49149 0.15671 0.90949 -0.38506
5474.2 -7.8111 952.65 -74.294 0.46926 -0.41167 -0.78123 -0.86903 -0.058199 -0.49133 0.1568 0.90947 -0.38506
5484.2 -8.8511 953.87 -74.517 0.46311 -0.40873 -0.78643 -0.87348 -0.060099 -0.48314 0.15021 0.91068 -0.38484
5494.2 -10.047 955.15 -74.583 0.45694 -0.40466 -0.79212 -0.87786 -0.061559 -0.47495 0.14343 0.91239 -0.38336
5504.2 -9.0975 954.16 -74.493 0.46126 -0.40722 -0.7883 -0.87463 -0.059295 -0.48115 0.14919 0.91141 -0.38351
5514.2 -7.7562 952.7 -74.272 0.46797 -0.41051 -0.78262 -0.86963 -0.056286 -0.49048 0.15729 0.91012 -0.38333
5524.2 -7.676 952.63 -74.273 0.46775 -0.41009 -0.78297 -0.86967 -0.055464 -0.4905 0.15772 0.91036 -0.38259
