3240.9 -133.02 459.93 100.79 -0.12473 0.82875 -0.54554 0.00817 0.55068 0.83468 0.99216 0.099656 -0.075459
3250.9 86.971 482.42 -84.76 0.33907 -0.40444 -0.84939 -0.93378 -0.034859 -0.35616 0.11443 0.9139 -0.38948
3260.9 86.974 482.32 -84.798 0.33935 -0.40421 -0.84939 -0.93369 -0.035025 -0.35636 0.11429 0.914 -0.38929
3270.9 86.963 482.38 -84.816 0.33901 -0.40423 -0.84951 -0.93395 -0.036006 -0.35557 0.11315 0.91395 -0.38974
3280.9 86.937 482.37 -84.829 0.33947 -0.40387 -0.8495 -0.93385 -0.036615 -0.35578 0.11258 0.91408 -0.38959
3290.9 86.981 482.25 -84.797 0.33938 -0.4039 -0.84952 -0.93386 -0.036382 -0.35578 0.11279 0.91408 -0.38953
3300.9 87.134 482.18 -84.811 0.34104 -0.40426 -0.84868 -0.93331 -0.037712 -0.35709 0.11235 0.91387 -0.39016
3310.9 87.086 482.33 -84.852 0.34009 -0.40387 -0.84925 -0.93377 -0.038069 -0.35584 0.11138 0.91402 -0.39007
3320.9 86.988 482.22 -84.791 0.33944 -0.40332 -0.84977 -0.93401 -0.037552 -0.35527 0.11138 0.91429 -0.38945
3330.9 87.028 482.18 -84.817 0.34021 -0.40312 -0.84956 -0.93381 -0.038484 -0.35569 0.11069 0.91434 -0.38953
3340.9 87.18 482.1 -84.737 0.34133 -0.4033 -0.84903 -0.93333 -0.038486 -0.35694 0.11128 0.91426 -0.38955
3350.9 87.111 482.09 -84.808 0.34033 -0.40294 -0.8496 -0.93378 -0.038586 -0.35575 0.11056 0.91441 -0.38939
3360.9 87.075 482.08 -84.747 0.3408 -0.40212 -0.8498 -0.93367 -0.038936 -0.35601 0.11007 0.91476 -0.38871
3370.9 87.216 482.16 -84.825 0.34109 -0.4025 -0.8495 -0.93362 -0.039709 -0.35605 0.10958 0.91456 -0.38932
3380.9 87.123 481.81 -84.711 0.34085 -0.40143 -0.85011 -0.93356 -0.03786 -0.35643 0.11089 0.91511 -0.38766
3390.9 87.167 481.91 -84.743 0.34119 -0.40121 -0.85007 -0.93354 -0.038858 -0.35635 0.10994 0.91516 -0.3878
3400.9 87.27 481.95 -84.772 0.34188 -0.40071 -0.85003 -0.9334 -0.039831 -0.35663 0.10905 0.91534 -0.38764
3410.9 87.283 482.02 -84.786 0.34165 -0.4004 -0.85027 -0.93352 -0.039968 -0.35628 0.10867 0.91547 -0.38744
3420.9 87.115 482.05 -84.814 0.34007 -0.39951 -0.85132 -0.93414 -0.039214 -0.35475 0.10834 0.91589 -0.38654
3430.9 87.228 481.94 -84.787 0.34074 -0.39946 -0.85108 -0.93385 -0.039098 -0.35552 0.10874 0.91592 -0.38636
3440.9 87.11 482.14 -84.773 0.34057 -0.39866 -0.85152 -0.93398 -0.039242 -0.35518 0.10818 0.91626 -0.3857
3450.9 87.389 481.71 -84.714 0.34232 -0.39944 -0.85045 -0.93306 -0.038071 -0.35769 0.1105 0.91597 -0.38574
3460.8 87.244 482.06 -84.779 0.34229 -0.39897 -0.85068 -0.93327 -0.039531 -0.35699 0.1088 0.91611 -0.38588
3470.8 87.344 482.13 -84.837 0.34329 -0.39988 -0.84985 -0.93297 -0.040909 -0.35762 0.10824 0.91566 -0.38712
3480.8 87.316 481.92 -84.805 0.34531 -0.40045 -0.84876 -0.93215 -0.041397 -0.35971 0.10891 0.91538 -0.38758
3490.8 87.219 481.79 -84.732 0.34544 -0.40159 -0.84817 -0.93193 -0.040544 -0.36036 0.11033 0.91492 -0.38826
3500.8 87.158 481.97 -84.759 0.34818 -0.40292 -0.84642 -0.93101 -0.043152 -0.36244 0.10951 0.91422 -0.39015
3510.8 86.966 482.04 -84.769 0.34853 -0.40509 -0.84524 -0.93082 -0.043747 -0.36285 0.11001 0.91323 -0.39231
3520.8 86.755 481.87 -84.77 0.35076 -0.40722 -0.84329 -0.9299 -0.045008 -0.36505 0.1107 0.91222 -0.39446
3530.8 86.579 481.64 -84.676 0.35309 -0.41053 -0.84071 -0.9287 -0.044979 -0.36808 0.1133 0.91074 -0.39715
3540.8 86.348 481.71 -84.703 0.35595 -0.41432 -0.83764 -0.92743 -0.04653 -0.37109 0.11478 0.90894 -0.40082
3550.8 85.889 482.06 -84.68 0.35827 -0.41783 -0.8349 -0.92644 -0.048396 -0.37333 0.11558 0.90724 -0.40443
3560.8 85.737 481.78 -84.646 0.36309 -0.42291 -0.83025 -0.92403 -0.04893 -0.37918 0.11973 0.90485 -0.40855
3570.8 85.302 481.66 -84.467 0.36798 -0.42745 -0.82576 -0.92149 -0.048957 -0.3853 0.12427 0.90271 -0.41191
3580.8 84.467 482.23 -84.475 0.37196 -0.43073 -0.82227 -0.91974 -0.051336 -0.38916 0.12541 0.90102 -0.41525
3590.8 83.718 482.53 -84.413 0.37816 -0.43338 -0.81803 -0.91682 -0.052992 -0.39576 0.12817 0.89965 -0.41737
3600.8 82.65 482.8 -84.325 0.3846 -0.43407 -0.81466 -0.91389 -0.05484 -0.40223 0.12992 0.89921 -0.41779
3610.8 81.524 483.5 -84.33 0.39246 -0.4334 -0.81126 -0.91058 -0.058709 -0.40914 0.12969 0.89929 -0.41768
3620.8 78.538 487.28 -84.754 0.38634 -0.42635 -0.81791 -0.91532 -0.067855 -0.39698 0.11375 0.90201 -0.41646
3630.8 76.734 487.95 -84.669 0.39313 -0.42102 -0.81743 -0.91265 -0.070523 -0.4026 0.11186 0.9043 -0.41197
3640.8 75.278 488.21 -84.584 0.40238 -0.41647 -0.81526 -0.90847 -0.071728 -0.41174 0.113 0.90632 -0.40721
3650.8 72.572 490.63 -84.757 0.40156 -0.40802 -0.81992 -0.91001 -0.077013 -0.40736 0.10307 0.90972 -0.40223
3660.8 70.188 492.13 -84.752 0.40228 -0.40066 -0.82319 -0.91026 -0.078787 -0.40648 0.098001 0.91283 -0.3964
3670.8 70.056 491.07 -84.606 0.41473 -0.40129 -0.81668 -0.90346 -0.074626 -0.42212 0.10845 0.91291 -0.3935
3680.8 68.418 492.39 -84.674 0.41479 -0.39854 -0.81799 -0.90363 -0.074928 -0.42171 0.10678 0.91409 -0.39121
3690.8 67.769 493.17 -84.716 0.42195 -0.39901 -0.81409 -0.89999 -0.075927 -0.42926 0.10947 0.9138 -0.39114
3700.8 66.96 493.88 -84.682 0.42706 -0.39937 -0.81125 -0.89718 -0.075372 -0.43519 0.11266 0.91369 -0.39049
3710.8 64.945 496.41 -84.715 0.42555 -0.39545 -0.81396 -0.89872 -0.079477 -0.43125 0.10585 0.91504 -0.38922
3720.8 64.822 496.81 -84.675 0.43495 -0.39717 -0.80813 -0.89371 -0.080735 -0.44133 0.11004 0.91419 -0.39007
3730.8 63.436 499.15 -84.741 0.43809 -0.39387 -0.80805 -0.89289 -0.08663 -0.44186 0.10404 0.91507 -0.38964
3740.8 63.924 498.75 -84.481 0.45155 -0.39587 -0.79962 -0.88528 -0.086964 -0.45686 0.11132 0.91418 -0.38972
3750.8 61.713 502.65 -84.643 0.44437 -0.38993 -0.80653 -0.89058 -0.094796 -0.44485 0.097002 0.91595 -0.38938
3760.8 61.625 503.97 -84.627 0.45006 -0.38985 -0.80341 -0.88786 -0.098971 -0.44934 0.095663 0.91554 -0.39067
3770.8 61.839 505.4 -84.663 0.45447 -0.39091 -0.80041 -0.88577 -0.10336 -0.45246 0.094139 0.91461 -0.39323
3780.8 61.839 507.32 -84.621 0.45625 -0.39143 -0.79914 -0.88521 -0.10808 -0.45246 0.090735 0.91384 -0.39581
3790.8 62.383 509.02 -84.726 0.46014 -0.39313 -0.79607 -0.88355 -0.11464 -0.45409 0.087252 0.91231 -0.4001
3800.8 61.226 512.43 -84.704 0.45375 -0.38941 -0.80154 -0.88798 -0.12204 -0.4434 0.074848 0.91294 -0.40116
3810.8 63.325 511.96 -84.587 0.46599 -0.39498 -0.79173 -0.88087 -0.12293 -0.45712 0.083227 0.91043 -0.40521
3820.8 63.853 514 -84.676 0.46596 -0.39543 -0.79153 -0.88125 -0.12731 -0.45518 0.079227 0.90963 -0.4078
3830.8 63.667 516.54 -84.575 0.46617 -0.39304 -0.7926 -0.88188 -0.13505 -0.45171 0.070501 0.90955 -0.40957
3840.8 65.388 517.97 -84.716 0.46825 -0.39762 -0.78908 -0.88073 -0.13817 -0.45301 0.071101 0.90709 -0.41489
3850.8 66.227 520.3 -84.849 0.46746 -0.39907 -0.78882 -0.88163 -0.14501 -0.4491 0.06484 0.90538 -0.41962
3860.8 66.277 522.28 -84.558 0.46709 -0.39742 -0.78987 -0.8822 -0.14926 -0.44659 0.059589 0.90542 -0.42032
3870.8 68.01 523.43 -84.584 0.46887 -0.40169 -0.78664 -0.88115 -0.15107 -0.44806 0.061147 0.90323 -0.42478
3880.8 70.19 525.06 -84.747 0.46616 -0.40831 -0.78484 -0.88244 -0.15121 -0.44546 0.06321 0.90023 -0.4308
3890.8 72.052 526.9 -84.74 0.46534 -0.41277 -0.783 -0.88289 -0.15345 -0.44381 0.063043 0.89782 -0.43583
3900.8 73.332 526.53 -84.965 0.45277 -0.41494 -0.78919 -0.88896 -0.14163 -0.43554 0.068947 0.89876 -0.43299
3910.8 75.857 529.4 -84.671 0.45698 -0.42288 -0.78252 -0.88691 -0.14984 -0.43697 0.067534 0.89371 -0.44353
3920.8 77.983 530.85 -84.804 0.45222 -0.42818 -0.7824 -0.88935 -0.15017 -0.43186 0.06742 0.89113 -0.44871
3930.8 80.119 531.76 -84.816 0.44795 -0.43292 -0.78225 -0.89132 -0.14786 -0.42858 0.069877 0.88922 -0.45211
3940.8 82.415 533.15 -84.879 0.44508 -0.43751 -0.78134 -0.89278 -0.14896 -0.42516 0.069625 0.88679 -0.4569
3950.8 84.662 534.07 -84.848 0.44322 -0.44018 -0.78089 -0.89358 -0.14773 -0.42391 0.071232 0.88567 -0.45882
3960.8 86.934 532.75 -84.38 0.45209 -0.43994 -0.77593 -0.88834 -0.14361 -0.43616 0.08045 0.88647 -0.45574
3970.8 89.738 532.5 -84.215 0.45433 -0.44206 -0.77341 -0.88649 -0.13874 -0.44146 0.087849 0.88619 -0.45492
3980.8 91.696 533.37 -84.222 0.45331 -0.44022 -0.77506 -0.88707 -0.13763 -0.44065 0.08731 0.88728 -0.4529
3990.8 97.173 530.89 -83.895 0.46827 -0.4491 -0.76094 -0.87689 -0.13042 -0.46265 0.10853 0.88391 -0.45489
4000.8 94.395 539 -84.844 0.42809 -0.43542 -0.79193 -0.90113 -0.13915 -0.41062 0.068596 0.88941 -0.45193
4010.8 97.152 536.89 -84.367 0.43693 -0.43676 -0.78634 -0.89575 -0.13159 -0.42463 0.081988 0.8899 -0.44872
4020.8 98.573 540.6 -84.82 0.41796 -0.43828 -0.79575 -0.90576 -0.13347 -0.40222 0.070076 0.88887 -0.45276
4030.8 100.43 541.58 -84.805 0.41474 -0.43949 -0.79676 -0.90723 -0.13218 -0.39933 0.070188 0.88847 -0.45354
4040.8 102.22 542.34 -84.81 0.41349 -0.44129 -0.79642 -0.90768 -0.13092 -0.39871 0.071682 0.88776 -0.45469
4050.8 103.85 543.1 -84.719 0.41476 -0.44291 -0.79486 -0.90692 -0.13025 -0.40065 0.073918 0.88705 -0.45571
4060.8 105.9 545.64 -84.865 0.42311 -0.44408 -0.78979 -0.9033 -0.13848 -0.40605 0.070951 0.88522 -0.45973
4070.8 107.22 547.1 -84.837 0.42819 -0.44533 -0.78634 -0.90085 -0.14141 -0.41046 0.071596 0.88413 -0.46173
4080.8 106.68 545.03 -84.902 0.41673 -0.44269 -0.79396 -0.90517 -0.1217 -0.40725 0.083659 0.88838 -0.45142
4090.8 109.17 549.79 -84.752 0.43616 -0.448 -0.78043 -0.89665 -0.1431 -0.41897 0.076021 0.88251 -0.46411
4100.8 108.32 547.88 -84.867 0.42316 -0.44599 -0.78869 -0.90188 -0.1239 -0.41383 0.086849 0.88642 -0.45466
4110.8 109.41 549.67 -84.569 0.42794 -0.45079 -0.78336 -0.89942 -0.12712 -0.41818 0.088928 0.88353 -0.45985
4120.8 109.37 550.67 -84.466 0.42915 -0.45117 -0.78248 -0.89849 -0.12462 -0.42092 0.092395 0.88369 -0.45886
