8288 -106.58 1018 173.22 -0.97986 0.11366 -0.1642 -0.095312 0.4564 0.88466 0.17549 0.88249 -0.43637
8298 -106.58 1017.5 173.34 -0.98005 0.11359 -0.16309 -0.093806 0.45909 0.88342 0.17522 0.8811 -0.43928
8308 -106.34 1018.7 173.21 -0.97969 0.11093 -0.16701 -0.099201 0.45569 0.8846 0.17424 0.8832 -0.43543
8318 -106.61 1017.3 173.47 -0.98023 0.11433 -0.16146 -0.091642 0.46087 0.88272 0.17533 0.88007 -0.44129
8328 -106.36 1018.1 173.38 -0.98005 0.11237 -0.16394 -0.095388 0.45769 0.88398 0.17436 0.88198 -0.43784
8338 -106.35 1018.3 173.39 -0.97995 0.11232 -0.16457 -0.096139 0.4569 0.88431 0.17451 0.8824 -0.43694
8348 -106.51 1017.7 173.46 -0.98025 0.11398 -0.1616 -0.092437 0.45831 0.88397 0.17482 0.88145 -0.43873
8358 -106.71 1017.1 173.56 -0.98029 0.11546 -0.16033 -0.09023 0.46029 0.88317 0.17577 0.88023 -0.4408
8368 -106.76 1017.2 173.49 -0.98001 0.11511 -0.16229 -0.092286 0.45964 0.8833 0.17627 0.88061 -0.43983
8378 -106.74 1017.3 173.45 -0.97945 0.11342 -0.16675 -0.097128 0.45936 0.88293 0.17674 0.88098 -0.4389
8388 -106.77 1017.2 173.44 -0.9791 0.11281 -0.16924 -0.099605 0.45955 0.88255 0.17734 0.88096 -0.43871
8398 -106.67 1017.5 173.37 -0.97835 0.11104 -0.17464 -0.10558 0.45796 0.88268 0.17799 0.88201 -0.43632
8408 -106.61 1018 173.26 -0.97748 0.1094 -0.18047 -0.11187 0.45654 0.88264 0.17895 0.88295 -0.43402
8418 -106.51 1018.2 173.2 -0.97672 0.10835 -0.18513 -0.11681 0.45521 0.88269 0.17991 0.88377 -0.43196
8428 -106.44 1018.7 173.13 -0.97606 0.10814 -0.1887 -0.12058 0.45302 0.88331 0.181 0.88492 -0.42914
8438 -106.45 1018.4 173.11 -0.9755 0.10921 -0.19096 -0.12199 0.45379 0.88272 0.18305 0.88439 -0.42935
8448 -106.44 1018.2 173.12 -0.97505 0.11068 -0.19242 -0.12268 0.45373 0.88265 0.185 0.88424 -0.42883
8458 -106.38 1018.1 173.11 -0.97451 0.11193 -0.19442 -0.12388 0.45404 0.88233 0.18703 0.88392 -0.4286
8468 -106.35 1017.9 173.15 -0.9742 0.11427 -0.19462 -0.12307 0.4539 0.88251 0.18918 0.8837 -0.42813
8478 -106.36 1017.3 173.26 -0.97437 0.11861 -0.19115 -0.11769 0.45536 0.88249 0.19171 0.88237 -0.42973
8488 -109.43 1005.9 175.44 -0.9779 0.15339 -0.1421 -0.048147 0.49614 0.86691 0.20347 0.85459 -0.47779
